gene_id	gene_name	gene_type	logFC	logCPM	LR	PValue	FDR	is_diff
ENSG00000104974	LILRA1	protein_coding	1.03587474165139	3.41593869281216	94.8579969506006	2.04544225023372e-22	1.49764104176094e-20	up
ENSG00000163563	MNDA	protein_coding	-0.449527890471091	6.83010904307225	94.8106853083057	2.09491773900043e-22	1.52645624431611e-20	down
ENSG00000172115	CYCS	protein_coding	0.353384770555437	7.94138726329299	94.5578632139387	2.38031682221413e-22	1.72607301103153e-20	up
ENSG00000160796	NBEAL2	protein_coding	-0.37167476962108	7.64203481308904	94.2511656409185	2.77923037137048e-22	2.00570008092732e-20	down
ENSG00000166401	SERPINB8	protein_coding	0.447941130626265	6.81945851804676	94.1638277288417	2.90460435023286e-22	2.08619749593154e-20	up
ENSG00000184557	SOCS3	protein_coding	-0.767550066796364	4.79165418023663	94.0183922296076	3.1260560484501e-22	2.234611534539e-20	down
ENSG00000109736	MFSD10	protein_coding	-0.397945306945873	7.05320770899534	93.6888248304416	3.69239777645162e-22	2.62700168218018e-20	down
ENSG00000101384	JAG1	protein_coding	-1.13615154497656	3.35449727880158	93.6573580639885	3.75156837648267e-22	2.65656834847362e-20	down
ENSG00000153823	PID1	protein_coding	0.73570082405781	4.73084340361172	93.4589067922252	4.14722175057723e-22	2.92301615252132e-20	up
ENSG00000168461	RAB31	protein_coding	0.387471509102946	7.16343477094631	93.3451309336826	4.3926085488476e-22	3.08156812754736e-20	up
ENSG00000132963	POMP	protein_coding	0.480566600383019	6.27177362200599	93.0822482727294	5.01656753805044e-22	3.50300408224142e-20	up
ENSG00000165527	ARF6	protein_coding	0.385085754763276	7.29943132164984	92.3188998899043	7.37763443268298e-22	5.12796590544504e-20	up
ENSG00000138061	CYP1B1	protein_coding	0.344288938275242	7.82274849514437	92.2913587999054	7.48102421398911e-22	5.17597652383476e-20	up
ENSG00000115306	SPTBN1	protein_coding	-0.388313038299272	7.13400501784041	92.2646078056531	7.58283523210896e-22	5.22246136099998e-20	down
ENSG00000124491	F13A1	protein_coding	-0.7385878992375	4.62625027723084	92.040875919872	8.49045008592185e-22	5.82097539299815e-20	down
ENSG00000244405	ETV5	protein_coding	0.676383066082685	4.76548007786871	91.8424365560071	9.38599385396844e-22	6.40583462893239e-20	up
ENSG00000164236	ANKRD33B	protein_coding	-0.614905933349011	5.2210291040642	91.7033397793592	1.0069480345119e-21	6.84135009213645e-20	down
ENSG00000163453	IGFBP7	protein_coding	-0.427744684753038	6.68761500604352	91.5910473827633	1.06574080318433e-21	7.2083266970535e-20	down
ENSG00000139687	RB1	protein_coding	0.431094892321405	6.67560168946144	91.3787524063095	1.18643596818002e-21	7.98884540538356e-20	up
ENSG00000074842	MYDGF	protein_coding	-0.373176886270364	7.32682473156752	90.7610607586594	1.62112488248155e-21	1.08673007122085e-19	down
ENSG00000137265	IRF4	protein_coding	0.823460647128828	4.02780069465123	90.6336415857863	1.72895574255334e-21	1.15388670198814e-19	up
ENSG00000087086	FTL	protein_coding	0.287820928557411	11.0372335159869	90.5793117502147	1.77708798185002e-21	1.18078493525303e-19	up
ENSG00000103249	CLCN7	protein_coding	-0.375213765549979	7.26299878785306	90.5646048401163	1.79034618818496e-21	1.18437682264885e-19	down
ENSG00000169413	RNASE6	protein_coding	0.582554095134128	5.3074952482445	90.5237454860137	1.82770226035764e-21	1.20380930973687e-19	up
ENSG00000020633	RUNX3	protein_coding	0.362032746545339	7.42493921874882	90.4004840764058	1.94518537942976e-21	1.27561874251909e-19	up
ENSG00000226777	FAM30A	lncRNA	-0.45937954481681	6.38692302685071	90.3799969870696	1.96543142253146e-21	1.28331611021827e-19	down
ENSG00000132589	FLOT2	protein_coding	-0.374068481339442	7.29862444039892	90.2272922205777	2.12313102832767e-21	1.38030971121837e-19	down
ENSG00000274012	RN7SL2	others	2.67134171041185	1.20333534313635	90.2095900982938	2.14221213729607e-21	1.38673758226767e-19	up
ENSG00000176595	KBTBD11	protein_coding	-0.440274164181533	6.65778038453028	89.7656071705424	2.68114884486991e-21	1.72819521483645e-19	down
ENSG00000150540	HNMT	protein_coding	0.740147081803987	4.46604660438408	89.6787210583983	2.80152073934601e-21	1.79809946006621e-19	up
ENSG00000147416	ATP6V1B2	protein_coding	0.340669721045177	7.8266909898011	89.6284230266665	2.87365858221354e-21	1.83658442353927e-19	up
ENSG00000149428	HYOU1	protein_coding	-0.335510328661161	8.18002625378154	89.2030443216681	3.56300235171569e-21	2.2675428046805e-19	down
ENSG00000131236	CAP1	protein_coding	0.307834500081955	8.99664948667696	89.1263214876319	3.70389898675657e-21	2.34730707635501e-19	up
ENSG00000160161	CILP2	protein_coding	-1.90153553761274	2.19468635812476	88.9763293870108	3.99565024241631e-21	2.52160638520357e-19	down
ENSG00000132334	PTPRE	protein_coding	0.44657061515201	6.41416637053473	88.5797274331718	4.88267527716735e-21	3.06855796689647e-19	up
ENSG00000157554	ERG	protein_coding	-0.592264214985458	5.42167543845212	88.4748946581499	5.14841594819723e-21	3.2221393255875e-19	down
ENSG00000172081	MOB3A	protein_coding	0.425286580836902	6.87244049780428	88.458061914276	5.19241316922998e-21	3.23624660460727e-19	up
ENSG00000049239	H6PD	protein_coding	-0.475283242076903	6.19378076117712	88.3732408120898	5.41990612186035e-21	3.36413349942467e-19	down
ENSG00000164877	MICALL2	protein_coding	-0.649070217289134	5.09052669323027	88.114735535854	6.17657798472386e-21	3.81808712063893e-19	down
ENSG00000149177	PTPRJ	protein_coding	0.463414722832526	6.29418468962827	87.7276430258752	7.51172075760065e-21	4.62446057905676e-19	up
ENSG00000143933	CALM2	protein_coding	0.308976519409924	8.93850865602423	87.5913195204237	8.04770606054257e-21	4.93429067118551e-19	up
ENSG00000163171	CDC42EP3	protein_coding	0.533711293062158	5.58654340910245	87.4325041482893	8.72055188358668e-21	5.32518558947927e-19	up
ENSG00000101608	MYL12A	protein_coding	0.350995967170671	7.58990329491254	86.8390254945405	1.17723471965393e-20	7.15977067602432e-19	up
ENSG00000168306	ACOX2	protein_coding	1.24698303970218	2.8806083070893	86.8274568836857	1.18414109447912e-20	7.17285145703959e-19	up
ENSG00000168297	PXK	protein_coding	-0.393494531131065	6.94815769587711	86.7483068194427	1.23249278978553e-20	7.43587549933407e-19	down
ENSG00000140968	IRF8	protein_coding	0.331977526777328	7.85169755905869	86.7357369134866	1.24035124771527e-20	7.45347325469696e-19	up
ENSG00000132744	ACY3	protein_coding	1.22370075428661	2.78535346821635	86.5490749774352	1.36312414193941e-20	8.15873072733022e-19	up
ENSG00000080824	HSP90AA1	protein_coding	0.296556954737198	10.5394144165488	86.5114177417352	1.38932870017005e-20	8.28270544848415e-19	up
ENSG00000126759	CFP	protein_coding	0.693135316373001	4.72520967735154	86.1468451889311	1.67058219120679e-20	9.9202327519575e-19	up
ENSG00000197006	METTL9	protein_coding	0.387025690665223	7.11803068755436	85.6693725416229	2.12681650505632e-20	1.25799111159861e-18	up
ENSG00000233476	EEF1A1P6	pseudogene	-0.295695807498303	9.28336950334631	84.1796934485826	4.51787287902643e-20	2.66183893102952e-18	down
ENSG00000171488	LRRC8C	protein_coding	0.452231471575319	6.21941008235942	83.2193047514911	7.34370336673202e-20	4.30992520935483e-18	up
ENSG00000116133	DHCR24	protein_coding	-0.333783167704645	7.67549902088397	82.5800158481221	1.01477871536974e-19	5.93252223407822e-18	down
ENSG00000101445	PPP1R16B	protein_coding	0.593484663442554	5.15867292849462	81.5821069096938	1.68129459701441e-19	9.79110672075996e-18	up
ENSG00000106565	TMEM176B	protein_coding	-0.61145001090067	5.01986686406649	81.5421715843946	1.71561377519637e-19	9.95253945049493e-18	down
ENSG00000118513	MYB	protein_coding	-0.327949832858456	8.18664065733651	81.5100668547121	1.74371101278555e-19	1.00767790060706e-17	down
ENSG00000177189	RPS6KA3	protein_coding	0.356528147509337	7.44661360514291	81.4280043388587	1.81763979101941e-19	1.04639163999793e-17	up
ENSG00000134061	CD180	protein_coding	0.445531800579028	6.25097576052024	81.260271229	1.97864543634355e-19	1.13474939605969e-17	up
ENSG00000142494	SLC47A1	protein_coding	-1.6357816652815	2.36965604323416	81.1970716133939	2.04294476887095e-19	1.16718696776063e-17	down
ENSG00000206503	HLA-A	protein_coding	-0.345243545419005	7.65954511043716	81.0586526854502	2.191168571554e-19	1.24714700244336e-17	down
ENSG00000118785	SPP1	protein_coding	0.291611357817686	11.3125817291283	81.0087996730759	2.24714820222429e-19	1.27420061406575e-17	up
ENSG00000138119	MYOF	protein_coding	0.522897836663581	5.59515550196613	80.5308753716018	2.86197963612503e-19	1.61675051878928e-17	up
ENSG00000078237	TIGAR	protein_coding	0.708257847214037	4.38628928062294	80.4468947936903	2.98623477494502e-19	1.68064847427223e-17	up
ENSG00000188404	SELL	protein_coding	-0.414819432273696	6.71593660544444	80.2736564374428	3.25986274063994e-19	1.82782564003986e-17	down
ENSG00000185215	TNFAIP2	protein_coding	0.444588249570905	6.68013991822852	80.2292580080612	3.33393879384073e-19	1.8624369936111e-17	up
ENSG00000007237	GAS7	protein_coding	0.432105331615622	6.40094552189123	80.0586128225013	3.63466369773822e-19	2.02293847058988e-17	up
ENSG00000120868	APAF1	protein_coding	0.397525953247624	6.74288017085829	79.6981000187201	4.36219936742518e-19	2.41893577422331e-17	up
ENSG00000143815	LBR	protein_coding	0.314125940026542	7.93025863563305	78.5967470851879	7.61747471213765e-19	4.20858502136162e-17	up
ENSG00000250182	EEF1A1P13	pseudogene	-0.500623103523715	5.66086976835054	78.4467522530738	8.21839172577571e-19	4.52401468612683e-17	down
ENSG00000164442	CITED2	protein_coding	-0.388366385971347	6.95534164352664	77.9627921491659	1.04999897781937e-18	5.75895802998165e-17	down
ENSG00000131370	SH3BP5	protein_coding	0.854827829288375	3.67963230520972	77.9159174035475	1.07521432402875e-18	5.87589045265422e-17	up
ENSG00000164070	HSPA4L	protein_coding	-0.949195132847868	3.58970108156045	77.7797860250967	1.15193012182628e-18	6.27240506408152e-17	down
ENSG00000136689	IL1RN	protein_coding	0.447866330417035	6.16146398271182	77.7487470651872	1.17017478010397e-18	6.34882957133388e-17	up
ENSG00000112297	CRYBG1	protein_coding	0.377360916511581	6.89900225702001	77.429113899669	1.37572316232654e-18	7.43728761912949e-17	up
ENSG00000168172	HOOK3	protein_coding	0.478196595237007	5.83916507221475	77.2950370894562	1.4723553685534e-18	7.93126286567533e-17	up
ENSG00000105220	GPI	protein_coding	-0.286724374636179	9.01140702680676	77.2424007702503	1.51212187679916e-18	8.1164890632604e-17	down
ENSG00000229754	CXCR2P1	pseudogene	0.836738793309933	3.8108100396003	77.192148765616	1.5510891286056e-18	8.29612671161643e-17	up
ENSG00000158869	FCER1G	protein_coding	0.417035554669117	6.73659280592089	76.7754023399213	1.91548554572598e-18	1.02089287937049e-16	up
ENSG00000183307	TMEM121B	protein_coding	0.73283084355476	4.14889144542034	76.4409293116545	2.26899516722534e-18	1.20504415870633e-16	up
ENSG00000140575	IQGAP1	protein_coding	0.289470869671727	8.62753866392553	76.3707170532304	2.35111895630971e-18	1.24427814800068e-16	up
ENSG00000163958	ZDHHC19	protein_coding	-3.42752827332628	0.9614305407401	76.178153236966	2.59193439413541e-18	1.36692819813791e-16	down
ENSG00000125753	VASP	protein_coding	0.357641370023815	7.30515302714005	75.9228084169119	2.9497315482312e-18	1.55020212341363e-16	up
ENSG00000048052	HDAC9	protein_coding	0.599718630791549	4.83492624856371	75.6694012230948	3.35364545340121e-18	1.75635536019619e-16	up
ENSG00000105472	CLEC11A	protein_coding	-0.394637789711412	6.66558165236029	75.5946245600476	3.48308481651424e-18	1.81783281271572e-16	down
ENSG00000162704	ARPC5	protein_coding	0.300892734479856	8.09348292096712	75.3587132656942	3.92512380194792e-18	2.04147042430278e-16	up
ENSG00000206190	ATP10A	protein_coding	0.501863014678406	5.48509247051393	75.2689431367786	4.10770329505509e-18	2.1290889621758e-16	up
ENSG00000166428	PLD4	protein_coding	0.449548671441855	6.06808521887776	75.0995430076628	4.47569902095252e-18	2.31188247715845e-16	up
ENSG00000106948	AKNA	protein_coding	0.327946020313785	7.55345785412547	74.8103219867727	5.18180790089192e-18	2.66748152113149e-16	up
ENSG00000105205	CLC	protein_coding	-0.352053313403902	7.08506525530853	74.3678917476354	6.48349851678433e-18	3.32621116083871e-16	down
ENSG00000113387	SUB1	protein_coding	0.308991228921226	7.93757749104967	73.9616170039184	7.96508260695664e-18	4.07245223595685e-16	up
ENSG00000179630	LACC1	protein_coding	0.500765696694649	5.51263058800783	73.6850252848263	9.16313978609631e-18	4.66917693897603e-16	up
ENSG00000008394	MGST1	protein_coding	-0.436715696675296	6.21209369597959	73.4814646824273	1.01585643078309e-17	5.15897728804758e-16	down
ENSG00000146192	FGD2	protein_coding	0.539855890568448	5.25620533187816	73.3956508258631	1.06099621303989e-17	5.37013620177204e-16	up
ENSG00000184730	APOBR	protein_coding	0.355755223358468	7.03410962681987	73.3255286094731	1.09936760067113e-17	5.54573963910455e-16	up
ENSG00000103381	CPPED1	protein_coding	0.445207919313776	5.97022017254821	73.2146198385215	1.16291172168396e-17	5.84673249938638e-16	up
ENSG00000137491	SLCO2B1	protein_coding	0.63530881285045	4.66177905736878	73.1611684275564	1.19483545082802e-17	5.98727677901629e-16	up
ENSG00000197747	S100A10	protein_coding	0.47378369793591	5.94050052547686	73.0051637108314	1.29311075930801e-17	6.45827469623931e-16	up
ENSG00000204472	AIF1	protein_coding	0.356455953636093	7.14544511770295	72.9904102160742	1.30281324705673e-17	6.48525815358306e-16	up
ENSG00000117139	KDM5B	protein_coding	-0.404918914774089	6.48566022646847	72.9663144243481	1.31881644890089e-17	6.54332516406979e-16	down
ENSG00000138180	CEP55	protein_coding	0.45438815374316	5.86366936381016	72.6158629355225	1.57507940650063e-17	7.78915497975376e-16	up
ENSG00000167202	TBC1D2B	protein_coding	-0.400689129193747	6.49421326611519	72.5291627487561	1.64581826502691e-17	8.11237806908526e-16	down
ENSG00000266074	BAHCC1	protein_coding	-0.342561523357323	7.23770697503671	72.3779320663364	1.7768989218512e-17	8.7299564945543e-16	down
ENSG00000031081	ARHGAP31	protein_coding	0.568938514301033	4.96548189573972	72.3011066940956	1.8474376034442e-17	9.03460134579252e-16	up
ENSG00000162139	NEU3	protein_coding	-0.408725140611787	6.40859777674965	72.2974262617681	1.85088630633819e-17	9.03460134579252e-16	down
ENSG00000197771	MCMBP	protein_coding	0.310020101815089	7.69207358751701	72.0844190353376	2.06185328110705e-17	1.00319138835283e-15	up
ENSG00000135218	CD36	protein_coding	0.407930155886558	6.41827528847896	72.0176768159903	2.13278247380981e-17	1.03436521069046e-15	up
ENSG00000120802	TMPO	protein_coding	0.29679040227139	8.43005809088709	71.7288694572329	2.46893752105905e-17	1.19355719968377e-15	up
ENSG00000189057	FAM111B	protein_coding	0.532323767355821	5.15012489568893	71.7212712626094	2.47846294077154e-17	1.19433407462163e-15	up
ENSG00000183508	TENT5C	protein_coding	-0.647766472933762	4.6870146397073	71.7054658628829	2.49839520004634e-17	1.20010493000952e-15	down
ENSG00000132819	RBM38	protein_coding	0.528152452208749	5.34071990401277	71.253625439716	3.141331138224e-17	1.50414912882008e-15	up
ENSG00000111252	SH2B3	protein_coding	0.353677240089633	6.90835409088453	71.1174679009921	3.36576948511979e-17	1.6065158589893e-15	up
ENSG00000170312	CDK1	protein_coding	0.339364879937088	7.11772137361545	71.0763479623418	3.43665339072815e-17	1.63003280164631e-15	up
ENSG00000167680	SEMA6B	protein_coding	0.47310617558498	5.70772755074136	71.0814574585343	3.42776485348647e-17	1.63003280164631e-15	up
ENSG00000127311	HELB	protein_coding	-0.687997543918683	4.55078995971512	70.9053898531984	3.74772703946667e-17	1.77200523311209e-15	down
ENSG00000157227	MMP14	protein_coding	0.394456503840657	6.43187633627716	70.6060925379611	4.36167975734635e-17	2.05585049312672e-15	up
ENSG00000163739	CXCL1	protein_coding	1.07090554043398	2.92548161886404	70.5090152690954	4.58167919226909e-17	2.15281829461043e-15	up
ENSG00000136488	CSH1	protein_coding	10.8207347007209	1.43129985873506	70.4915772644918	4.62235797771861e-17	2.16518712353819e-15	up
ENSG00000185477	GPRIN3	protein_coding	0.598805921561804	4.74515548726808	70.3817951824634	4.88688259689176e-17	2.28200774640614e-15	up
ENSG00000089195	TRMT6	protein_coding	0.465520850015737	5.69161651414738	70.1251208240832	5.56596236294785e-17	2.59109291112168e-15	up
ENSG00000114013	CD86	protein_coding	0.594146098920297	4.75644928082319	70.0941407791597	5.65406620438647e-17	2.6240086326388e-15	up
ENSG00000142634	EFHD2	protein_coding	0.330686729369732	8.03166079830888	70.0091518304558	5.90299506983062e-17	2.73113112387286e-15	up
ENSG00000110031	LPXN	protein_coding	0.310145202888133	7.5984710894919	69.6790698994603	6.97826659746344e-17	3.21875214341104e-15	up
ENSG00000166016	ABTB2	protein_coding	-0.880849330018986	3.6025762436874	69.3554722363922	8.222417359682e-17	3.78105856817328e-15	down
ENSG00000133169	BEX1	protein_coding	-1.47340548872908	2.37174944314333	68.8898398623537	1.04119849041485e-16	4.77337289693834e-15	down
ENSG00000183621	ZNF438	protein_coding	-0.658463240405098	4.48405645079686	68.7372106626556	1.12498076564915e-16	5.14184390554126e-15	down
ENSG00000172159	FRMD3	protein_coding	-1.68624419231482	2.11663020489856	68.7052832675185	1.1433420735236e-16	5.20997839726782e-15	down
ENSG00000134627	PIWIL4	protein_coding	-0.693402077865751	4.35710116040605	68.5534368700375	1.2348567622299e-16	5.61004353756432e-15	down
ENSG00000120738	EGR1	protein_coding	-0.479808041296873	5.62616248374104	68.2866809959244	1.41372646820323e-16	6.40337427024302e-15	down
